Q0055	AI2	4	29	PRINTS	PR01165	CYCOXIDASEI; Cytochrome c oxidase subunit I
Q0055	AI2	53	76	PRINTS	PR01165	CYCOXIDASEI; Cytochrome c oxidase subunit I
Q0055	AI2	245	497	SUPERFAMILY	SSF56672	""
Q0055	AI2	329	613	PROSITE	PS50878	RT_POL; Reverse transcriptase domain
Q0055	AI2	348	612	Pfam	PF00078	RVT_1; Reverse transcriptase domain
Q0055	AI2	377	613	GENE3D	G3DSA:3.30.70.270	""
Q0055	AI2	550	685	SUPERFAMILY	SSF56672	""
Q0055	AI2	638	781	Pfam	PF01348	Intron_maturas2; Domain X
Q0055	AI2	639	848	PANTHER	PTHR33642	""
Q0055	AI2	775	851	GENE3D	G3DSA:3.40.1800.10	""
Q0055	AI2	782	842	SMART	SM00507	HNHc; HNH nuclease
Q0060	AI3	1	81	PROSITE	PS50855	COX1; Cytochrome c oxidase-like, subunit I domain
Q0060	AI3	1	82	GENE3D	G3DSA:1.20.210.10	Cytochrome c oxidase-like, subunit I domain
Q0060	AI3	3	141	SUPERFAMILY	SSF81442	Cytochrome c oxidase-like, subunit I domain
Q0060	AI3	4	29	PRINTS	PR01165	CYCOXIDASEI; Cytochrome c oxidase subunit I
Q0060	AI3	13	81	Pfam	PF00115	COX1; Cytochrome c oxidase subunit I
Q0060	AI3	53	76	PRINTS	PR01165	CYCOXIDASEI; Cytochrome c oxidase subunit I
Q0060	AI3	92	232	GENE3D	G3DSA:3.10.28.10	Homing endonuclease
Q0060	AI3	107	230	SUPERFAMILY	SSF55608	Homing endonuclease
Q0060	AI3	113	204	Pfam	PF00961	LAGLIDADG_1; Homing endonuclease, LAGLIDADG
Q0060	AI3	114	351	PANTHER	PTHR10422	Cytochrome c oxidase subunit I
Q0060	AI3	114	351	PANTHER	PTHR10422:SF30	""
Q0060	AI3	234	415	GENE3D	G3DSA:3.10.28.10	Homing endonuclease
Q0060	AI3	239	411	SUPERFAMILY	SSF55608	Homing endonuclease
Q0060	AI3	245	368	Pfam	PF00961	LAGLIDADG_1; Homing endonuclease, LAGLIDADG
Q0065	AI4	1	252	PROSITE	PS50855	COX1; Cytochrome c oxidase-like, subunit I domain
Q0065	AI4	1	287	GENE3D	G3DSA:1.20.210.10	Cytochrome c oxidase-like, subunit I domain
Q0065	AI4	1	519	PANTHER	PTHR10422	Cytochrome c oxidase subunit I
Q0065	AI4	1	519	PANTHER	PTHR10422:SF30	""
Q0065	AI4	3	278	SUPERFAMILY	SSF81442	Cytochrome c oxidase-like, subunit I domain
Q0065	AI4	4	29	PRINTS	PR01165	CYCOXIDASEI; Cytochrome c oxidase subunit I
Q0065	AI4	13	252	Pfam	PF00115	COX1; Cytochrome c oxidase subunit I
Q0065	AI4	53	76	PRINTS	PR01165	CYCOXIDASEI; Cytochrome c oxidase subunit I
Q0065	AI4	81	105	PRINTS	PR01165	CYCOXIDASEI; Cytochrome c oxidase subunit I
Q0065	AI4	123	135	PRINTS	PR01165	CYCOXIDASEI; Cytochrome c oxidase subunit I
Q0065	AI4	155	173	PRINTS	PR01165	CYCOXIDASEI; Cytochrome c oxidase subunit I
Q0065	AI4	184	203	PRINTS	PR01165	CYCOXIDASEI; Cytochrome c oxidase subunit I
Q0065	AI4	213	234	PRINTS	PR01165	CYCOXIDASEI; Cytochrome c oxidase subunit I
Q0065	AI4	307	419	GENE3D	G3DSA:3.10.28.10	Homing endonuclease
Q0065	AI4	317	426	SUPERFAMILY	SSF55608	Homing endonuclease
Q0065	AI4	328	415	Pfam	PF00961	LAGLIDADG_1; Homing endonuclease, LAGLIDADG
Q0065	AI4	425	556	GENE3D	G3DSA:3.10.28.10	Homing endonuclease
Q0065	AI4	429	535	SUPERFAMILY	SSF55608	Homing endonuclease
Q0065	AI4	435	523	Pfam	PF00961	LAGLIDADG_1; Homing endonuclease, LAGLIDADG
Q0070	AI5_ALPHA	1	326	PROSITE	PS50855	COX1; Cytochrome c oxidase-like, subunit I domain
Q0070	AI5_ALPHA	1	344	GENE3D	G3DSA:1.20.210.10	Cytochrome c oxidase-like, subunit I domain
Q0070	AI5_ALPHA	1	595	PANTHER	PTHR10422	Cytochrome c oxidase subunit I
Q0070	AI5_ALPHA	1	595	PANTHER	PTHR10422:SF30	""
Q0070	AI5_ALPHA	3	327	SUPERFAMILY	SSF81442	Cytochrome c oxidase-like, subunit I domain
Q0070	AI5_ALPHA	4	29	PRINTS	PR01165	CYCOXIDASEI; Cytochrome c oxidase subunit I
Q0070	AI5_ALPHA	13	326	Pfam	PF00115	COX1; Cytochrome c oxidase subunit I
Q0070	AI5_ALPHA	53	76	PRINTS	PR01165	CYCOXIDASEI; Cytochrome c oxidase subunit I
Q0070	AI5_ALPHA	81	105	PRINTS	PR01165	CYCOXIDASEI; Cytochrome c oxidase subunit I
Q0070	AI5_ALPHA	123	135	PRINTS	PR01165	CYCOXIDASEI; Cytochrome c oxidase subunit I
Q0070	AI5_ALPHA	155	173	PRINTS	PR01165	CYCOXIDASEI; Cytochrome c oxidase subunit I
Q0070	AI5_ALPHA	184	203	PRINTS	PR01165	CYCOXIDASEI; Cytochrome c oxidase subunit I
Q0070	AI5_ALPHA	235	256	PRINTS	PR01165	CYCOXIDASEI; Cytochrome c oxidase subunit I
Q0070	AI5_ALPHA	237	291	PROSITE	PS00077	COX1_CUB; Cytochrome c oxidase, subunit I, copper-binding site
Q0070	AI5_ALPHA	281	296	PRINTS	PR01165	CYCOXIDASEI; Cytochrome c oxidase subunit I
Q0070	AI5_ALPHA	305	326	PRINTS	PR01165	CYCOXIDASEI; Cytochrome c oxidase subunit I
Q0070	AI5_ALPHA	394	522	GENE3D	G3DSA:3.10.28.10	Homing endonuclease
Q0070	AI5_ALPHA	413	617	SUPERFAMILY	SSF55608	Homing endonuclease
Q0070	AI5_ALPHA	425	601	Pfam	PF03161	LAGLIDADG_2; Homing endonuclease, LAGLIDADG
Q0070	AI5_ALPHA	523	628	GENE3D	G3DSA:3.10.28.10	Homing endonuclease
Q0075	AI5_BETA	17	349	PANTHER	PTHR36181	""
Q0075	AI5_BETA	17	349	PANTHER	PTHR36181:SF3	""
Q0075	AI5_BETA	78	184	GENE3D	G3DSA:3.10.28.10	Homing endonuclease
Q0075	AI5_BETA	88	190	SUPERFAMILY	SSF55608	Homing endonuclease
Q0075	AI5_BETA	189	353	GENE3D	G3DSA:3.10.28.10	Homing endonuclease
Q0075	AI5_BETA	195	319	SUPERFAMILY	SSF55608	Homing endonuclease
Q0075	AI5_BETA	201	296	Pfam	PF00961	LAGLIDADG_1; Homing endonuclease, LAGLIDADG
Q0080	ATP8	1	48	PANTHER	PTHR36101	""
Q0080	ATP8	1	48	PANTHER	PTHR36101:SF2	""
Q0080	ATP8	1	48	Pfam	PF05933	Fun_ATP-synt_8; ATP synthase protein 8, fungi
Q0085	ATP6	1	256	PANTHER	PTHR11410	""
Q0085	ATP6	13	255	TIGRFAM	TIGR01131	ATP_synt_6_or_A; ATP synthase, F0 complex, subunit A
Q0085	ATP6	14	259	HAMAP	MF_01393	ATP_synth_a_bact; ATP synthase, F0 complex, subunit A
Q0085	ATP6	41	252	Pfam	PF00119	ATP-synt_A; ATP synthase, F0 complex, subunit A
Q0085	ATP6	71	259	GENE3D	G3DSA:1.20.120.220	ATP synthase, F0 complex, subunit A
Q0085	ATP6	89	252	SUPERFAMILY	SSF81336	ATP synthase, F0 complex, subunit A
Q0085	ATP6	98	114	PRINTS	PR00123	ATPASEA; ATP synthase, F0 complex, subunit A
Q0085	ATP6	159	174	PRINTS	PR00123	ATPASEA; ATP synthase, F0 complex, subunit A
Q0085	ATP6	179	201	PRINTS	PR00123	ATPASEA; ATP synthase, F0 complex, subunit A
Q0085	ATP6	182	191	PROSITE	PS00449	ATPASE_A; ATP synthase, F0 complex, subunit A, active site
Q0085	ATP6	239	254	PRINTS	PR00123	ATPASEA; ATP synthase, F0 complex, subunit A
Q0105	COB	1	210	PROSITE	PS51002	CYTB_NTER; Cytochrome b/b6, N-terminal
Q0105	COB	1	377	PANTHER	PTHR19271	""
Q0105	COB	1	377	PANTHER	PTHR19271:SF14	""
Q0105	COB	1	385	GENE3D	G3DSA:1.20.810.10	Cytochrome b/b6-like domain
Q0105	COB	2	385	PIRSF	PIRSF038885	COB; Cytochrome b
Q0105	COB	3	261	SUPERFAMILY	SSF81342	Di-haem cytochrome, transmembrane
Q0105	COB	18	204	Pfam	PF00033	Cytochrome_B; Cytochrome b/b6, N-terminal
Q0105	COB	211	381	PROSITE	PS51003	CYTB_CTER; Cytochrome b/b6, C-terminal
Q0105	COB	259	360	Pfam	PF00032	Cytochrom_B_C; Cytochrome b/b6, C-terminal
Q0105	COB	262	382	SUPERFAMILY	SSF81648	Cytochrome b/b6, C-terminal
Q0110	BI2	1	171	GENE3D	G3DSA:1.20.810.10	Cytochrome b/b6-like domain
Q0110	BI2	1	215	PROSITE	PS51002	CYTB_NTER; Cytochrome b/b6, N-terminal
Q0110	BI2	1	418	PANTHER	PTHR19271	""
Q0110	BI2	1	418	PANTHER	PTHR19271:SF14	""
Q0110	BI2	3	173	SUPERFAMILY	SSF81342	Di-haem cytochrome, transmembrane
Q0110	BI2	18	169	Pfam	PF00033	Cytochrome_B; Cytochrome b/b6, N-terminal
Q0110	BI2	191	315	GENE3D	G3DSA:3.10.28.10	Homing endonuclease
Q0110	BI2	211	420	SUPERFAMILY	SSF55608	Homing endonuclease
Q0110	BI2	224	403	Pfam	PF03161	LAGLIDADG_2; Homing endonuclease, LAGLIDADG
Q0110	BI2	323	422	GENE3D	G3DSA:3.10.28.10	Homing endonuclease
Q0115	BI3	1	219	PROSITE	PS51002	CYTB_NTER; Cytochrome b/b6, N-terminal
Q0115	BI3	1	258	GENE3D	G3DSA:1.20.810.10	Cytochrome b/b6-like domain
Q0115	BI3	1	501	PANTHER	PTHR19271	""
Q0115	BI3	1	501	PANTHER	PTHR19271:SF14	""
Q0115	BI3	3	243	SUPERFAMILY	SSF81342	Di-haem cytochrome, transmembrane
Q0115	BI3	18	199	Pfam	PF00033	Cytochrome_B; Cytochrome b/b6, N-terminal
Q0115	BI3	259	383	GENE3D	G3DSA:3.10.28.10	Homing endonuclease
Q0115	BI3	261	371	SUPERFAMILY	SSF55608	Homing endonuclease
Q0115	BI3	269	367	Pfam	PF00961	LAGLIDADG_1; Homing endonuclease, LAGLIDADG
Q0115	BI3	384	517	GENE3D	G3DSA:3.10.28.10	Homing endonuclease
Q0115	BI3	393	511	SUPERFAMILY	SSF55608	Homing endonuclease
Q0115	BI3	405	499	Pfam	PF00961	LAGLIDADG_1; Homing endonuclease, LAGLIDADG
Q0120	BI4	1	210	PROSITE	PS51002	CYTB_NTER; Cytochrome b/b6, N-terminal
Q0120	BI4	1	272	GENE3D	G3DSA:1.20.810.10	Cytochrome b/b6-like domain
Q0120	BI4	1	637	PANTHER	PTHR19271	""
Q0120	BI4	1	637	PANTHER	PTHR19271:SF14	""
Q0120	BI4	3	253	SUPERFAMILY	SSF81342	Di-haem cytochrome, transmembrane
Q0120	BI4	18	204	Pfam	PF00033	Cytochrome_B; Cytochrome b/b6, N-terminal
Q0120	BI4	387	505	GENE3D	G3DSA:3.10.28.10	Homing endonuclease
Q0120	BI4	400	506	SUPERFAMILY	SSF55608	Homing endonuclease
Q0120	BI4	408	494	Pfam	PF00961	LAGLIDADG_1; Homing endonuclease, LAGLIDADG
Q0120	BI4	506	638	GENE3D	G3DSA:3.10.28.10	Homing endonuclease
Q0120	BI4	509	613	SUPERFAMILY	SSF55608	Homing endonuclease
Q0120	BI4	515	605	Pfam	PF00961	LAGLIDADG_1; Homing endonuclease, LAGLIDADG
Q0130	OLI1	2	74	PANTHER	PTHR10031	ATP synthase, F0 complex, subunit C
Q0130	OLI1	2	74	PANTHER	PTHR10031:SF16	""
Q0130	OLI1	2	74	SUPERFAMILY	SSF81333	V-ATPase proteolipid subunit C-like domain
Q0130	OLI1	3	75	GENE3D	G3DSA:1.20.20.10	V-ATPase proteolipid subunit C-like domain
Q0130	OLI1	5	73	HAMAP	MF_01396	ATP_synth_c_bact; ATP synthase, F0 complex, subunit C
Q0130	OLI1	10	29	PRINTS	PR00124	ATPASEC; ATP synthase, F0 complex, subunit C
Q0130	OLI1	10	72	Pfam	PF00137	ATP-synt_C; V-ATPase proteolipid subunit C-like domain
Q0130	OLI1	31	46	PRINTS	PR00124	ATPASEC; ATP synthase, F0 complex, subunit C
Q0130	OLI1	38	59	PROSITE	PS00605	ATPASE_C; ATP synthase, F0 complex, subunit C, DCCD-binding site
Q0130	OLI1	48	73	PRINTS	PR00124	ATPASEC; ATP synthase, F0 complex, subunit C
Q0140	VAR1	35	398	Pfam	PF05316	VAR1; Ribosomal protein VAR1
Q0160	SCEI	1	122	GENE3D	G3DSA:3.10.28.10	Homing endonuclease
Q0160	SCEI	22	225	SUPERFAMILY	SSF55608	Homing endonuclease
Q0160	SCEI	36	206	Pfam	PF03161	LAGLIDADG_2; Homing endonuclease, LAGLIDADG
Q0160	SCEI	123	235	GENE3D	G3DSA:3.10.28.10	Homing endonuclease
Q0250	COX2	4	251	PANTHER	PTHR22888	""
Q0250	COX2	4	251	PANTHER	PTHR22888:SF14	""
Q0250	COX2	9	110	SUPERFAMILY	SSF81464	Cytochrome C oxidase subunit II, transmembrane domain
Q0250	COX2	17	103	Pfam	PF02790	COX2_TM; Cytochrome C oxidase subunit II, transmembrane domain
Q0250	COX2	17	111	PROSITE	PS50999	COX2_TM; Cytochrome C oxidase subunit II, transmembrane domain
Q0250	COX2	18	111	GENE3D	G3DSA:1.10.287.90	""
Q0250	COX2	35	249	TIGRFAM	TIGR02866	CoxB; Cytochrome c oxidase, subunit II
Q0250	COX2	77	89	PRINTS	PR01166	CYCOXIDASEII
Q0250	COX2	89	109	PRINTS	PR01166	CYCOXIDASEII
Q0250	COX2	111	130	PRINTS	PR01166	CYCOXIDASEII
Q0250	COX2	112	250	PROSITE	PS50857	COX2_CUA; Cytochrome c oxidase subunit II-like C-terminal
Q0250	COX2	112	251	GENE3D	G3DSA:2.60.40.420	Cupredoxin
Q0250	COX2	113	251	SUPERFAMILY	SSF49503	Cupredoxin
Q0250	COX2	115	239	Pfam	PF00116	COX2; Cytochrome c oxidase subunit II-like C-terminal
Q0250	COX2	159	180	PRINTS	PR01166	CYCOXIDASEII
Q0250	COX2	183	203	PRINTS	PR01166	CYCOXIDASEII
Q0250	COX2	184	232	PROSITE	PS00078	COX2; Copper centre Cu(A)
Q0250	COX2	203	220	PRINTS	PR01166	CYCOXIDASEII
Q0250	COX2	221	238	PRINTS	PR01166	CYCOXIDASEII
Q0255	""	59	372	PANTHER	PTHR36181	""
Q0255	""	59	372	PANTHER	PTHR36181:SF4	""
Q0255	""	72	209	GENE3D	G3DSA:3.10.28.10	Homing endonuclease
Q0255	""	79	214	SUPERFAMILY	SSF55608	Homing endonuclease
Q0255	""	89	182	Pfam	PF00961	LAGLIDADG_1; Homing endonuclease, LAGLIDADG
Q0255	""	210	369	GENE3D	G3DSA:3.10.28.10	Homing endonuclease
Q0255	""	218	382	SUPERFAMILY	SSF55608	Homing endonuclease
Q0255	""	404	467	GENE3D	G3DSA:1.10.10.10	Winged helix-turn-helix DNA-binding domain
Q0255	""	417	469	SMART	SM00497	IENR1; Intron encoded nuclease repeat
Q0255	""	419	454	Pfam	PF07453	NUMOD1; Nuclease-associated modular DNA-binding 1
Q0275	COX3	7	78	GENE3D	G3DSA:1.10.287.70	""
Q0275	COX3	8	268	PANTHER	PTHR11403	Cytochrome c oxidase subunit III
Q0275	COX3	8	268	PANTHER	PTHR11403:SF13	""
Q0275	COX3	9	268	SUPERFAMILY	SSF81452	Cytochrome c oxidase-like subunit III
Q0275	COX3	10	269	PROSITE	PS50253	COX3; Cytochrome c oxidase-like subunit III
Q0275	COX3	12	268	Pfam	PF00510	COX3; Cytochrome c oxidase-like subunit III
Q0275	COX3	79	269	GENE3D	G3DSA:1.20.120.80	Cytochrome c oxidase, subunit III, 4-helical bundle
R0010W	FLP1	2	129	SUPERFAMILY	SSF47823	Integrase, Lambda-type, N-terminal
R0010W	FLP1	22	104	GENE3D	G3DSA:3.30.300.80	""
R0010W	FLP1	44	128	Pfam	PF03930	Flp_N; Recombinase Flp protein, N-terminal
R0010W	FLP1	136	422	SUPERFAMILY	SSF56349	DNA breaking-rejoining enzyme, catalytic core
R0010W	FLP1	137	379	Pfam	PF05202	Flp_C; Recombinase Flp protein
R0010W	FLP1	152	418	GENE3D	G3DSA:1.10.443.10	Integrase-like, catalytic domain
R0020C	REP1	2	335	Pfam	PF05797	Rep_4; Yeast trans-acting factor
YAL001C	TFC3	108	174	Pfam	PF04182	B-block_TFIIIC; B-block binding subunit of TFIIIC
YAL001C	TFC3	553	1159	PANTHER	PTHR15180	""
YAL001C	TFC3	553	1159	PANTHER	PTHR15180:SF3	""
YAL002W	VPS8	1	1274	PANTHER	PTHR12616	""
YAL002W	VPS8	1	1274	PANTHER	PTHR12616:SF10	""
YAL002W	VPS8	42	376	GENE3D	G3DSA:2.130.10.10	WD40/YVTN repeat-like-containing domain
YAL002W	VPS8	57	227	SUPERFAMILY	SSF50978	WD40-repeat-containing domain
YAL002W	VPS8	291	359	SUPERFAMILY	SSF50978	WD40-repeat-containing domain
YAL002W	VPS8	423	867	GENE3D	G3DSA:1.25.40.10	Tetratricopeptide-like helical domain
YAL002W	VPS8	507	665	PROSITE	PS50236	CHCR; Clathrin, heavy chain/VPS, 7-fold repeat
YAL002W	VPS8	538	735	Pfam	PF12816	Vps8; Vacuolar protein sorting-associated protein 8, central domain
YAL002W	VPS8	915	1092	PROSITE	PS50236	CHCR; Clathrin, heavy chain/VPS, 7-fold repeat
YAL002W	VPS8	949	1190	GENE3D	G3DSA:1.25.40.10	Tetratricopeptide-like helical domain
YAL002W	VPS8	1181	1270	SUPERFAMILY	SSF57850	""
YAL002W	VPS8	1191	1273	GENE3D	G3DSA:3.30.40.10	Zinc finger, RING/FYVE/PHD-type
YAL002W	VPS8	1198	1266	PROSITE	PS50089	ZF_RING_2; Zinc finger, RING-type
YAL003W	EFB1	5	206	PANTHER	PTHR11595	""
YAL003W	EFB1	5	206	PANTHER	PTHR11595:SF39	""
YAL003W	EFB1	8	124	GENE3D	G3DSA:1.20.1050.10	""
YAL003W	EFB1	9	58	SUPERFAMILY	SSF47616	Glutathione S-transferase, C-terminal-like
YAL003W	EFB1	77	85	PROSITE	PS00824	EF1BD_1; Translation elongation factor EF1B, beta/delta chains, conserved site
YAL003W	EFB1	83	110	Pfam	PF10587	EF-1_beta_acid; Elongation factor 1 beta central acidic region, eukaryote
YAL003W	EFB1	83	110	SMART	SM01182	EF-1_beta_acid; Elongation factor 1 beta central acidic region, eukaryote
YAL003W	EFB1	118	206	SUPERFAMILY	SSF54984	Translation elongation factor EF1B, beta/delta subunit, guanine nucleotide exchange domain
YAL003W	EFB1	120	206	SMART	SM00888	EF1_GNE; Translation elongation factor EF1B, beta/delta subunit, guanine nucleotide exchange domain
YAL003W	EFB1	123	206	Pfam	PF00736	EF1_GNE; Translation elongation factor EF1B, beta/delta subunit, guanine nucleotide exchange domain
YAL003W	EFB1	125	206	GENE3D	G3DSA:3.30.70.60	Translation elongation factor EF1B/ribosomal protein S6
YAL003W	EFB1	195	206	PROSITE	PS00825	EF1BD_2; Translation elongation factor EF1B, beta/delta chains, conserved site
YAL004W	""	2	215	Pfam	PF10712	NAD-GH; Glutamate dehydrogenase, NAD-specific
YAL005C	SSA1	1	185	SUPERFAMILY	SSF53067	""
YAL005C	SSA1	1	198	GENE3D	G3DSA:3.30.420.40	""
YAL005C	SSA1	1	621	PANTHER	PTHR19375	""
YAL005C	SSA1	1	621	PANTHER	PTHR19375:SF274	""
YAL005C	SSA1	3	16	PRINTS	PR00301	HEATSHOCK70; Heat shock protein 70 family
YAL005C	SSA1	4	607	Pfam	PF00012	HSP70; Heat shock protein 70 family
YAL005C	SSA1	7	14	PROSITE	PS00297	HSP70_1; Heat shock protein 70, conserved site
YAL005C	SSA1	31	43	PRINTS	PR00301	HEATSHOCK70; Heat shock protein 70 family
YAL005C	SSA1	53	61	PRINTS	PR00301	HEATSHOCK70; Heat shock protein 70 family
YAL005C	SSA1	140	160	PRINTS	PR00301	HEATSHOCK70; Heat shock protein 70 family
YAL005C	SSA1	188	379	SUPERFAMILY	SSF53067	""
YAL005C	SSA1	194	207	PROSITE	PS00329	HSP70_2; Heat shock protein 70, conserved site
YAL005C	SSA1	199	359	GENE3D	G3DSA:3.30.420.40	""
YAL005C	SSA1	200	210	PRINTS	PR00301	HEATSHOCK70; Heat shock protein 70 family
YAL005C	SSA1	328	344	PRINTS	PR00301	HEATSHOCK70; Heat shock protein 70 family
YAL005C	SSA1	331	345	PROSITE	PS01036	HSP70_3; Heat shock protein 70, conserved site
YAL005C	SSA1	360	380	PRINTS	PR00301	HEATSHOCK70; Heat shock protein 70 family
YAL005C	SSA1	384	515	GENE3D	G3DSA:2.60.34.10	Heat shock protein 70kD, peptide-binding domain
YAL005C	SSA1	384	540	SUPERFAMILY	SSF100920	Heat shock protein 70kD, peptide-binding domain
YAL005C	SSA1	387	406	PRINTS	PR00301	HEATSHOCK70; Heat shock protein 70 family
YAL005C	SSA1	468	484	PRINTS	PR00301	HEATSHOCK70; Heat shock protein 70 family
YAL005C	SSA1	516	616	GENE3D	G3DSA:1.20.1270.10	Heat shock protein 70kD, C-terminal domain
YAL005C	SSA1	535	614	SUPERFAMILY	SSF100934	Heat shock protein 70kD, C-terminal domain
YAL007C	ERP2	1	215	PANTHER	PTHR22811	TMP21-related
YAL007C	ERP2	1	215	PANTHER	PTHR22811:SF110	""
YAL007C	ERP2	31	208	SMART	SM01190	EMP24_GP25L; GOLD domain
YAL007C	ERP2	34	207	Pfam	PF01105	EMP24_GP25L; GOLD domain
YAL007C	ERP2	41	123	PROSITE	PS50866	GOLD; GOLD domain
YAL007C	ERP2	44	116	SUPERFAMILY	SSF101576	GOLD domain
YAL008W	FUN14	7	193	PANTHER	PTHR21346	""
YAL008W	FUN14	7	193	PANTHER	PTHR21346:SF6	""
YAL008W	FUN14	107	191	Pfam	PF04930	FUN14
YAL009W	SPO7	15	259	PANTHER	PTHR28249	""
YAL009W	SPO7	15	259	PANTHER	PTHR28249:SF2	""
YAL009W	SPO7	45	249	Pfam	PF03907	Spo7; Sporulation/nuclear morphology, Spo7
YAL010C	MDM10	1	493	HAMAP	MF_03102	Mdm10; Mitochondrial distribution and morphology protein 10
YAL010C	MDM10	1	493	PANTHER	PTHR28035	""
YAL010C	MDM10	1	493	PANTHER	PTHR28035:SF2	""
YAL010C	MDM10	1	493	Pfam	PF12519	MDM10; Mitochondrial distribution and morphology protein 10
YAL010C	MDM10	7	455	GENE3D	G3DSA:2.40.160.10	""
YAL011W	SWC3	1	618	PANTHER	PTHR28108	""
YAL011W	SWC3	1	618	PANTHER	PTHR28108:SF2	""
YAL012W	CYS3	1	393	PIRSF	PIRSF001434	CGS; Cys/Met metabolism, pyridoxal phosphate-dependent enzyme
YAL012W	CYS3	5	392	PANTHER	PTHR11808	Cys/Met metabolism, pyridoxal phosphate-dependent enzyme
YAL012W	CYS3	5	392	PANTHER	PTHR11808:SF64	""
YAL012W	CYS3	7	254	GENE3D	G3DSA:3.40.640.10	Pyridoxal phosphate-dependent transferase, major region, subdomain 1
YAL012W	CYS3	8	391	SUPERFAMILY	SSF53383	Pyridoxal phosphate-dependent transferase
YAL012W	CYS3	10	390	Pfam	PF01053	Cys_Met_Meta_PP; Cys/Met metabolism, pyridoxal phosphate-dependent enzyme
YAL012W	CYS3	196	210	PROSITE	PS00868	CYS_MET_METAB_PP; Cys/Met metabolism, pyridoxal phosphate-dependent enzyme
YAL012W	CYS3	255	394	GENE3D	G3DSA:3.90.1150.10	Pyridoxal phosphate-dependent transferase, subdomain 2
YAL013W	DEP1	4	404	PANTHER	PTHR21964	""
YAL013W	DEP1	4	404	PANTHER	PTHR21964:SF18	""
YAL013W	DEP1	182	401	Pfam	PF08598	Sds3; Sds3-like
YAL013W	DEP1	182	402	SMART	SM01401	Sds3; Sds3-like
YAL014C	SYN8	1	255	PANTHER	PTHR19957	""
YAL014C	SYN8	1	255	PANTHER	PTHR19957:SF143	""
YAL014C	SYN8	153	255	GENE3D	G3DSA:1.20.5.110	""
YAL014C	SYN8	155	225	SUPERFAMILY	SSF58038	""
YAL014C	SYN8	159	227	SMART	SM00397	t_SNARE; Target SNARE coiled-coil homology domain
YAL014C	SYN8	164	202	PROSITE	PS50192	T_SNARE; Target SNARE coiled-coil homology domain
YAL015C	NTG1	91	336	HAMAP	MF_03183	Endonuclease_III_Nth; Endonuclease III-like protein 1
YAL015C	NTG1	138	240	GENE3D	G3DSA:1.10.340.30	""
